timestamp,price
2024-11-05 00:00:00,67841.755
2024-11-05 00:01:00,67837.745
2024-11-05 00:02:00,67858.995
2024-11-05 00:03:00,67866.125
2024-11-05 00:04:00,67855.01000000001
2024-11-05 00:05:00,67886.87
2024-11-05 00:06:00,67946.11
2024-11-05 00:07:00,67968.245
2024-11-05 00:08:00,67941.745
2024-11-05 00:09:00,67894.61
2024-11-05 00:10:00,67891.775
2024-11-05 00:11:00,67965.775
2024-11-05 00:12:00,68023.89
2024-11-05 00:13:00,68008.9
2024-11-05 00:14:00,67959.005
2024-11-05 00:15:00,67925.51
2024-11-05 00:16:00,67914.51000000001
2024-11-05 00:17:00,67937.935
2024-11-05 00:18:00,67983.925
2024-11-05 00:19:00,67990.995
2024-11-05 00:20:00,67962.065
2024-11-05 00:21:00,67948.055
2024-11-05 00:22:00,67974.67000000001
2024-11-05 00:23:00,67998.88500000001
2024-11-05 00:24:00,68032.16
2024-11-05 00:25:00,68080.945
2024-11-05 00:26:00,68080.0
2024-11-05 00:27:00,68073.255
2024-11-05 00:28:00,68049.345
2024-11-05 00:29:00,68006.09
2024-11-05 00:30:00,68017.995
2024-11-05 00:31:00,68056.695
2024-11-05 00:32:00,68059.95999999999
2024-11-05 00:33:00,68056.045
2024-11-05 00:34:00,68084.795
2024-11-05 00:35:00,68081.76999999999
2024-11-05 00:36:00,68025.765
2024-11-05 00:37:00,67997.0
2024-11-05 00:38:00,68009.005
2024-11-05 00:39:00,68026.005
2024-11-05 00:40:00,68049.265
2024-11-05 00:41:00,68049.275
2024-11-05 00:42:00,68024.91
2024-11-05 00:43:00,67996.905
2024-11-05 00:44:00,68003.0
2024-11-05 00:45:00,68006.255
2024-11-05 00:46:00,68015.245
2024-11-05 00:47:00,68063.28
2024-11-05 00:48:00,68098.285
2024-11-05 00:49:00,68111.0
2024-11-05 00:50:00,68128.43
2024-11-05 00:51:00,68152.525
2024-11-05 00:52:00,68146.11
2024-11-05 00:53:00,68120.92499999999
2024-11-05 00:54:00,68077.92
2024-11-05 00:55:00,68013.995
2024-11-05 00:56:00,67999.95499999999
2024-11-05 00:57:00,68016.97
2024-11-05 00:58:00,68030.375
2024-11-05 00:59:00,68037.38
2024-11-05 01:00:00,68014.955
2024-11-05 01:01:00,67986.58
2024-11-05 01:02:00,67993.79000000001
2024-11-05 01:03:00,68039.18
2024-11-05 01:04:00,68069.23999999999
2024-11-05 01:05:00,68025.23999999999
2024-11-05 01:06:00,67982.575
2024-11-05 01:07:00,68016.57
2024-11-05 01:08:00,68020.42000000001
2024-11-05 01:09:00,67995.01000000001
2024-11-05 01:10:00,67994.04000000001
2024-11-05 01:11:00,67994.77
2024-11-05 01:12:00,68009.73000000001
2024-11-05 01:13:00,68014.99
2024-11-05 01:14:00,67991.0
2024-11-05 01:15:00,67992.01000000001
2024-11-05 01:16:00,67916.035
2024-11-05 01:17:00,67840.69
2024-11-05 01:18:00,67838.245
2024-11-05 01:19:00,67864.45999999999
2024-11-05 01:20:00,67857.87
2024-11-05 01:21:00,67790.995
2024-11-05 01:22:00,67778.995
2024-11-05 01:23:00,67770.995
2024-11-05 01:24:00,67753.685
2024-11-05 01:25:00,67722.685
2024-11-05 01:26:00,67680.08
2024-11-05 01:27:00,67643.225
2024-11-05 01:28:00,67656.15
2024-11-05 01:29:00,67663.0
2024-11-05 01:30:00,67622.37
2024-11-05 01:31:00,67632.365
2024-11-05 01:32:00,67629.8
2024-11-05 01:33:00,67580.8
2024-11-05 01:34:00,67518.04999999999
2024-11-05 01:35:00,67507.10500000001
2024-11-05 01:36:00,67565.055
2024-11-05 01:37:00,67623.69
2024-11-05 01:38:00,67633.1
2024-11-05 01:39:00,67617.405
2024-11-05 01:40:00,67603.06
2024-11-05 01:41:00,67610.48000000001
2024-11-05 01:42:00,67693.42000000001
2024-11-05 01:43:00,67775.0
2024-11-05 01:44:00,67832.01000000001
2024-11-05 01:45:00,67893.405
2024-11-05 01:46:00,67938.66
2024-11-05 01:47:00,67977.27
2024-11-05 01:48:00,68021.995
2024-11-05 01:49:00,68000.005
2024-11-05 01:50:00,67988.005
2024-11-05 01:51:00,68002.425
2024-11-05 01:52:00,67988.43
2024-11-05 01:53:00,68001.825
2024-11-05 01:54:00,67977.07
2024-11-05 01:55:00,67949.255
2024-11-05 01:56:00,67969.0
2024-11-05 01:57:00,68009.68
2024-11-05 01:58:00,68031.685
2024-11-05 01:59:00,68011.66
2024-11-05 02:00:00,67982.435
2024-11-05 02:01:00,67975.775
2024-11-05 02:02:00,67962.995
2024-11-05 02:03:00,67958.995
2024-11-05 02:04:00,67976.995
2024-11-05 02:05:00,67990.445
2024-11-05 02:06:00,68032.45
2024-11-05 02:07:00,68035.465
2024-11-05 02:08:00,67996.47
2024-11-05 02:09:00,67981.76
2024-11-05 02:10:00,68004.94
2024-11-05 02:11:00,68028.54500000001
2024-11-05 02:12:00,68014.59
2024-11-05 02:13:00,67996.23999999999
2024-11-05 02:14:00,68006.0
2024-11-05 02:15:00,68032.93
2024-11-05 02:16:00,68031.935
2024-11-05 02:17:00,68006.505
2024-11-05 02:18:00,67962.75
2024-11-05 02:19:00,67939.375
2024-11-05 02:20:00,67923.725
2024-11-05 02:21:00,67897.56
2024-11-05 02:22:00,67904.625
2024-11-05 02:23:00,67925.225
2024-11-05 02:24:00,67938.06
2024-11-05 02:25:00,67948.04999999999
2024-11-05 02:26:00,67961.265
2024-11-05 02:27:00,67991.695
2024-11-05 02:28:00,68004.375
2024-11-05 02:29:00,68000.375
2024-11-05 02:30:00,68002.095
2024-11-05 02:31:00,68005.935
2024-11-05 02:32:00,68020.84
2024-11-05 02:33:00,68002.0
2024-11-05 02:34:00,67975.1
2024-11-05 02:35:00,67968.89
2024-11-05 02:36:00,67994.79000000001
2024-11-05 02:37:00,68006.015
2024-11-05 02:38:00,67979.4
2024-11-05 02:39:00,67972.625
2024-11-05 02:40:00,67973.255
2024-11-05 02:41:00,67980.0
2024-11-05 02:42:00,67967.0
2024-11-05 02:43:00,67926.5
2024-11-05 02:44:00,67897.95
2024-11-05 02:45:00,67891.44
2024-11-05 02:46:00,67887.29500000001
2024-11-05 02:47:00,67872.305
2024-11-05 02:48:00,67856.36
2024-11-05 02:49:00,67855.99
2024-11-05 02:50:00,67873.285
2024-11-05 02:51:00,67892.595
2024-11-05 02:52:00,67880.9
2024-11-05 02:53:00,67855.955
2024-11-05 02:54:00,67855.01
2024-11-05 02:55:00,67859.0
2024-11-05 02:56:00,67852.0
2024-11-05 02:57:00,67855.945
2024-11-05 02:58:00,67876.94
2024-11-05 02:59:00,67883.38500000001
2024-11-05 03:00:00,67905.555
2024-11-05 03:01:00,67949.16500000001
2024-11-05 03:02:00,67973.63
2024-11-05 03:03:00,67989.625
2024-11-05 03:04:00,68011.995
2024-11-05 03:05:00,68031.995
2024-11-05 03:06:00,68037.92
2024-11-05 03:07:00,68047.92000000001
2024-11-05 03:08:00,68050.0
2024-11-05 03:09:00,68039.465
2024-11-05 03:10:00,68039.42
2024-11-05 03:11:00,68050.955
2024-11-05 03:12:00,68062.005
2024-11-05 03:13:00,68062.785
2024-11-05 03:14:00,68060.20000000001
2024-11-05 03:15:00,68067.41
2024-11-05 03:16:00,68078.255
2024-11-05 03:17:00,68050.005
2024-11-05 03:18:00,68011.16500000001
2024-11-05 03:19:00,68017.41500000001
2024-11-05 03:20:00,68021.995
2024-11-05 03:21:00,68017.0
2024-11-05 03:22:00,68028.995
2024-11-05 03:23:00,68028.63500000001
2024-11-05 03:24:00,68027.48
2024-11-05 03:25:00,68042.845
2024-11-05 03:26:00,68061.95999999999
2024-11-05 03:27:00,68082.44
2024-11-05 03:28:00,68101.72
2024-11-05 03:29:00,68117.98000000001
2024-11-05 03:30:00,68116.455
2024-11-05 03:31:00,68083.715
2024-11-05 03:32:00,68058.775
2024-11-05 03:33:00,68060.535
2024-11-05 03:34:00,68054.01
2024-11-05 03:35:00,68029.25
2024-11-05 03:36:00,68028.245
2024-11-05 03:37:00,68036.20999999999
2024-11-05 03:38:00,68036.20999999999
2024-11-05 03:39:00,68038.99
2024-11-05 03:40:00,68054.0
2024-11-05 03:41:00,68078.0
2024-11-05 03:42:00,68085.005
2024-11-05 03:43:00,68084.1
2024-11-05 03:44:00,68092.08499999999
2024-11-05 03:45:00,68088.995
2024-11-05 03:46:00,68092.33499999999
2024-11-05 03:47:00,68080.89
2024-11-05 03:48:00,68049.88500000001
2024-11-05 03:49:00,68043.67499999999
2024-11-05 03:50:00,68065.48999999999
2024-11-05 03:51:00,68094.14
2024-11-05 03:52:00,68124.995
2024-11-05 03:53:00,68160.99
2024-11-05 03:54:00,68152.005
2024-11-05 03:55:00,68136.005
2024-11-05 03:56:00,68140.01
2024-11-05 03:57:00,68159.63
2024-11-05 03:58:00,68189.63500000001
2024-11-05 03:59:00,68221.495
2024-11-05 04:00:00,68254.505
2024-11-05 04:01:00,68275.745
2024-11-05 04:02:00,68278.75
2024-11-05 04:03:00,68262.66500000001
2024-11-05 04:04:00,68253.035
2024-11-05 04:05:00,68236.505
2024-11-05 04:06:00,68219.395
2024-11-05 04:07:00,68232.255
2024-11-05 04:08:00,68255.005
2024-11-05 04:09:00,68278.105
2024-11-05 04:10:00,68295.58499999999
2024-11-05 04:11:00,68297.245
2024-11-05 04:12:00,68313.57500000001
2024-11-05 04:13:00,68337.82500000001
2024-11-05 04:14:00,68351.0
2024-11-05 04:15:00,68368.20999999999
2024-11-05 04:16:00,68381.225
2024-11-05 04:17:00,68389.965
2024-11-05 04:18:00,68403.19
2024-11-05 04:19:00,68404.14499999999
2024-11-05 04:20:00,68402.89499999999
2024-11-05 04:21:00,68421.0
2024-11-05 04:22:00,68448.185
2024-11-05 04:23:00,68453.185
2024-11-05 04:24:00,68427.73999999999
2024-11-05 04:25:00,68391.73000000001
2024-11-05 04:26:00,68389.0
2024-11-05 04:27:00,68423.275
2024-11-05 04:28:00,68425.58499999999
2024-11-05 04:29:00,68400.3
2024-11-05 04:30:00,68386.995
2024-11-05 04:31:00,68395.995
2024-11-05 04:32:00,68383.73000000001
2024-11-05 04:33:00,68369.73999999999
2024-11-05 04:34:00,68359.995
2024-11-05 04:35:00,68359.995
2024-11-05 04:36:00,68385.0
2024-11-05 04:37:00,68393.75
2024-11-05 04:38:00,68399.375
2024-11-05 04:39:00,68412.235
2024-11-05 04:40:00,68431.875
2024-11-05 04:41:00,68442.26999999999
2024-11-05 04:42:00,68425.91500000001
2024-11-05 04:43:00,68426.4
2024-11-05 04:44:00,68444.38
2024-11-05 04:45:00,68468.155
2024-11-05 04:46:00,68476.25
2024-11-05 04:47:00,68452.08
2024-11-05 04:48:00,68425.07500000001
2024-11-05 04:49:00,68391.025
2024-11-05 04:50:00,68385.70000000001
2024-11-05 04:51:00,68397.67
2024-11-05 04:52:00,68388.005
2024-11-05 04:53:00,68356.5
2024-11-05 04:54:00,68340.32
2024-11-05 04:55:00,68337.195
2024-11-05 04:56:00,68339.37
2024-11-05 04:57:00,68345.945
2024-11-05 04:58:00,68343.935
2024-11-05 04:59:00,68333.5
2024-11-05 05:00:00,68331.925
2024-11-05 05:01:00,68354.42000000001
2024-11-05 05:02:00,68371.99
2024-11-05 05:03:00,68359.02
2024-11-05 05:04:00,68327.015
2024-11-05 05:05:00,68320.035
2024-11-05 05:06:00,68354.8
2024-11-05 05:07:00,68382.33
2024-11-05 05:08:00,68389.33499999999
2024-11-05 05:09:00,68390.405
2024-11-05 05:10:00,68389.59
2024-11-05 05:11:00,68386.955
2024-11-05 05:12:00,68384.65
2024-11-05 05:13:00,68404.645
2024-11-05 05:14:00,68406.695
2024-11-05 05:15:00,68389.61
2024-11-05 05:16:00,68384.98
2024-11-05 05:17:00,68381.0
2024-11-05 05:18:00,68389.0
2024-11-05 05:19:00,68389.0
2024-11-05 05:20:00,68377.99
2024-11-05 05:21:00,68383.0
2024-11-05 05:22:00,68402.995
2024-11-05 05:23:00,68402.01999999999
2024-11-05 05:24:00,68393.91
2024-11-05 05:25:00,68392.89
2024-11-05 05:26:00,68377.68
2024-11-05 05:27:00,68360.19
2024-11-05 05:28:00,68388.975
2024-11-05 05:29:00,68410.54500000001
2024-11-05 05:30:00,68397.13
2024-11-05 05:31:00,68394.575
2024-11-05 05:32:00,68402.0
2024-11-05 05:33:00,68423.36499999999
2024-11-05 05:34:00,68439.18
2024-11-05 05:35:00,68445.82500000001
2024-11-05 05:36:00,68471.03
2024-11-05 05:37:00,68500.45499999999
2024-11-05 05:38:00,68528.435
2024-11-05 05:39:00,68558.0
2024-11-05 05:40:00,68534.97
2024-11-05 05:41:00,68501.445
2024-11-05 05:42:00,68501.91
2024-11-05 05:43:00,68497.435
2024-11-05 05:44:00,68487.9
2024-11-05 05:45:00,68494.345
2024-11-05 05:46:00,68525.055
2024-11-05 05:47:00,68552.205
2024-11-05 05:48:00,68584.6
2024-11-05 05:49:00,68600.0
2024-11-05 05:50:00,68614.0
2024-11-05 05:51:00,68665.0
2024-11-05 05:52:00,68726.005
2024-11-05 05:53:00,68744.0
2024-11-05 05:54:00,68703.47
2024-11-05 05:55:00,68681.795
2024-11-05 05:56:00,68700.665
2024-11-05 05:57:00,68717.32999999999
2024-11-05 05:58:00,68723.265
2024-11-05 05:59:00,68736.01999999999
2024-11-05 06:00:00,68755.025
2024-11-05 06:01:00,68769.285
2024-11-05 06:02:00,68744.81
2024-11-05 06:03:00,68700.805
2024-11-05 06:04:00,68677.005
