timestamp,market_probability,state,candidate_id,party,votes,votes_estimated,win_probability,ranking,total_votes,total_votes_estimated,total_votes_remaining,eevp,vote_pct
1730898902,0.9985,texas,trump-d,GOP,6353982.0,6487968.0,1.0,1.0,11292580.0,11546853.0,256252.0,97.35,0.5626687612573921
1730899802,0.9985,texas,trump-d,GOP,6353982.0,6487968.0,1.0,1.0,11292580.0,11546853.0,256252.0,97.35,0.5626687612573921
1730900702,0.9985,texas,trump-d,GOP,6353982.0,6487968.0,1.0,1.0,11292580.0,11546853.0,256252.0,97.35,0.5626687612573921
1730901602,0.9985,texas,trump-d,GOP,6353982.0,6487968.0,1.0,1.0,11292580.0,11546853.0,256252.0,97.35,0.5626687612573921
1730902502,0.9985,texas,trump-d,GOP,6353982.0,6487968.0,1.0,1.0,11292580.0,11546853.0,256252.0,97.35,0.5626687612573921
1730903402,0.9985,texas,trump-d,GOP,6353982.0,6487968.0,1.0,1.0,11292580.0,11546853.0,256252.0,97.35,0.5626687612573921
1730904302,0.9985,texas,trump-d,GOP,6353982.0,6487968.0,1.0,1.0,11292580.0,11546853.0,256252.0,97.35,0.5626687612573921
1730905202,0.9985,texas,trump-d,GOP,6353982.0,6487968.0,1.0,1.0,11292580.0,11546853.0,256252.0,97.35,0.5626687612573921
1730906102,0.9985,texas,trump-d,GOP,6353982.0,6487968.0,1.0,1.0,11292580.0,11546853.0,256252.0,97.35,0.5626687612573921
1730907002,0.9985,texas,trump-d,GOP,6353982.0,6487968.0,1.0,1.0,11292580.0,11546853.0,256252.0,97.35,0.5626687612573921
1730907902,0.9985,texas,trump-d,GOP,6353982.0,6487968.0,1.0,1.0,11292580.0,11546853.0,256252.0,97.35,0.5626687612573921
1730908802,0.9985,texas,trump-d,GOP,6353982.0,6487968.0,1.0,1.0,11292580.0,11546853.0,256252.0,97.35,0.5626687612573921
1730909702,0.9985,texas,trump-d,GOP,6353982.0,6487968.0,1.0,1.0,11292580.0,11546853.0,256252.0,97.35,0.5626687612573921
1730910602,0.9985,texas,trump-d,GOP,6353982.0,6487968.0,1.0,1.0,11292580.0,11546853.0,256252.0,97.35,0.5626687612573921
1730911502,0.9985,texas,trump-d,GOP,6353982.0,6487968.0,1.0,1.0,11292580.0,11546853.0,256252.0,97.35,0.5626687612573921
1730912402,0.9985,texas,trump-d,GOP,6353982.0,6487968.0,1.0,1.0,11292580.0,11546853.0,256252.0,97.35,0.5626687612573921
1730913302,0.9985,texas,trump-d,GOP,6353982.0,6487968.0,1.0,1.0,11292580.0,11546853.0,256252.0,97.35,0.5626687612573921
1730914202,0.9985,texas,trump-d,GOP,6353982.0,6487968.0,1.0,1.0,11292580.0,11546853.0,256252.0,97.35,0.5626687612573921
1730915102,0.9985,texas,trump-d,GOP,6353982.0,6487968.0,1.0,1.0,11292580.0,11546853.0,256252.0,97.35,0.5626687612573921
1730916002,0.9985,texas,trump-d,GOP,6353982.0,6487968.0,1.0,1.0,11292580.0,11546853.0,256252.0,97.35,0.5626687612573921
1730916902,0.9985,texas,trump-d,GOP,6353982.0,6487968.0,1.0,1.0,11292580.0,11546853.0,256252.0,97.35,0.5626687612573921
1730917802,0.9985,texas,trump-d,GOP,6353982.0,6487968.0,1.0,1.0,11292580.0,11546853.0,256252.0,97.35,0.5626687612573921
1730918702,0.9985,texas,trump-d,GOP,6353982.0,6487968.0,1.0,1.0,11292580.0,11546853.0,256252.0,97.35,0.5626687612573921
1730919602,0.9985,texas,trump-d,GOP,6353982.0,6487968.0,1.0,1.0,11292580.0,11546853.0,256252.0,97.35,0.5626687612573921
1730920502,0.9985,texas,trump-d,GOP,6353982.0,6487968.0,1.0,1.0,11292580.0,11546853.0,256252.0,97.35,0.5626687612573921
1730921402,0.9985,texas,trump-d,GOP,6353982.0,6487968.0,1.0,1.0,11292580.0,11546853.0,256252.0,97.35,0.5626687612573921
1730922302,0.9985,texas,trump-d,GOP,6353982.0,6487968.0,1.0,1.0,11292580.0,11546853.0,256252.0,97.35,0.5626687612573921
1730923202,0.9985,texas,trump-d,GOP,6353982.0,6487968.0,1.0,1.0,11292580.0,11546853.0,256252.0,97.35,0.5626687612573921
1730924102,0.9985,texas,trump-d,GOP,6353982.0,6487968.0,1.0,1.0,11292580.0,11546853.0,256252.0,97.35,0.5626687612573921
1730925002,0.9985,texas,trump-d,GOP,6353982.0,6487968.0,1.0,1.0,11292580.0,11546853.0,256252.0,97.35,0.5626687612573921
1730925902,0.9985,texas,trump-d,GOP,6353982.0,6487968.0,1.0,1.0,11292580.0,11546853.0,256252.0,97.35,0.5626687612573921
1730926802,0.9985,texas,trump-d,GOP,6353982.0,6487968.0,1.0,1.0,11292580.0,11546853.0,256252.0,97.35,0.5626687612573921
1730927702,0.9985,texas,trump-d,GOP,6353982.0,6487968.0,1.0,1.0,11292580.0,11546853.0,256252.0,97.35,0.5626687612573921
1730928602,0.9985,texas,trump-d,GOP,6353982.0,6487968.0,1.0,1.0,11292580.0,11546853.0,256252.0,97.35,0.5626687612573921
1730929502,0.9985,texas,trump-d,GOP,6353982.0,6487968.0,1.0,1.0,11292580.0,11546853.0,256252.0,97.35,0.5626687612573921
1730930402,0.9985,texas,trump-d,GOP,6353982.0,6487968.0,1.0,1.0,11292580.0,11546853.0,256252.0,97.35,0.5626687612573921
1730931302,0.9985,texas,trump-d,GOP,6353982.0,6487968.0,1.0,1.0,11292580.0,11546853.0,256252.0,97.35,0.5626687612573921
1730932202,0.9985,texas,trump-d,GOP,6353982.0,6487968.0,1.0,1.0,11292580.0,11546853.0,256252.0,97.35,0.5626687612573921
1730933102,0.9985,texas,trump-d,GOP,6353982.0,6487968.0,1.0,1.0,11292580.0,11546853.0,256252.0,97.35,0.5626687612573921
1730934002,0.9985,texas,trump-d,GOP,6353982.0,6487968.0,1.0,1.0,11292580.0,11546853.0,256252.0,97.35,0.5626687612573921
1730934902,0.9985,texas,trump-d,GOP,6353982.0,6487968.0,1.0,1.0,11292580.0,11546853.0,256252.0,97.35,0.5626687612573921
1730935802,0.9985,texas,trump-d,GOP,6353982.0,6487968.0,1.0,1.0,11292580.0,11546853.0,256252.0,97.35,0.5626687612573921
1730936702,0.9985,texas,trump-d,GOP,6353982.0,6487968.0,1.0,1.0,11292580.0,11546853.0,256252.0,97.35,0.5626687612573921
1730937602,0.9985,texas,trump-d,GOP,6353982.0,6487968.0,1.0,1.0,11292580.0,11546853.0,256252.0,97.35,0.5626687612573921
1730938502,0.9985,texas,trump-d,GOP,6353982.0,6487968.0,1.0,1.0,11292580.0,11546853.0,256252.0,97.35,0.5626687612573921
1730939402,0.9985,texas,trump-d,GOP,6353982.0,6487968.0,1.0,1.0,11292580.0,11546853.0,256252.0,97.35,0.5626687612573921
1730940302,0.9985,texas,trump-d,GOP,6353982.0,6487968.0,1.0,1.0,11292580.0,11546853.0,256252.0,97.35,0.5626687612573921
